STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,LOCAL_REVENUE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE,TOTAL_SCORE
47,2009,1035907.0,12025012.0,1385421.0,3493175.0,509407.0,1818982.0,11037.0,242.0,289.0,221.0,267.0,1019.0
48,2009,281908.0,3097212.0,355325.0,947970.0,196984.0,157049.0,13894.0,233.0,270.0,215.0,255.0,973.0
49,2009,867035.0,10991081.0,1258519.0,4947492.0,473295.0,648807.0,47054.0,244.0,288.0,220.0,266.0,1018.0
50,2009,86971.0,1675761.0,108333.0,621663.0,47165.0,372507.0,534.0,242.0,286.0,223.0,268.0,1019.0
0,2010,748889.0,7281058.0,1134111.0,2346819.0,555539.0,729720.0,8179.0,226.0909090909091,264.1666666666667,212.6153846153846,255.0,957.8729603729604
1,2010,131265.0,2230338.0,366970.0,506695.0,71634.0,229874.0,2990.0,234.77777777777777,280.0,209.88888888888889,258.3333333333333,983.0
2,2010,963517.0,8828122.0,1579806.0,4108728.0,400773.0,713810.0,8554.0,230.9090909090909,274.6666666666667,210.23076923076923,258.6363636363636,974.4428904428904
3,2010,474897.0,5069272.0,787738.0,604422.0,639753.0,595456.0,14059.0,231.54545454545453,269.75,214.69230769230768,258.8181818181818,974.8059440559439
4,2010,6213958.0,67356719.0,9715980.0,23466828.0,3556156.0,7150441.0,72404.0,227.9090909090909,269.1666666666667,208.23076923076923,255.0,960.3065268065268
5,2010,825242.0,8793676.0,714230.0,4261571.0,330789.0,1011988.0,30593.0,239.4,283.1818181818182,222.66666666666666,267.6,1012.8484848484849
6,2010,534800.0,9726922.0,818573.0,5669948.0,331600.0,823081.0,15921.0,239.9090909090909,282.25,227.0,270.1818181818182,1019.340909090909
7,2010,117628.0,1733458.0,180584.0,560452.0,79328.0,192826.0,1626.0,237.2,277.1818181818182,220.3846153846154,263.6363636363636,998.4027972027972
8,2010,43866.0,1195934.0,80585.0,1115349.0,40837.0,297363.0,9581.0,216.54545454545453,251.16666666666666,197.0,242.8181818181818,907.530303030303
9,2010,2627390.0,26231141.0,4200103.0,13814456.0,1573867.0,2944085.0,52779.0,238.8,273.45454545454544,219.3846153846154,261.27272727272725,992.9118881118881
10,2010,1660643.0,17839851.0,2598486.0,8501959.0,822517.0,1814143.0,42816.0,232.54545454545453,272.8333333333333,216.23076923076923,260.54545454545456,982.1550116550115
11,2010,180196.0,2564856.0,382400.0,89156.0,123051.0,72917.0,1393.0,232.1818181818182,269.5833333333333,210.15384615384616,254.54545454545453,966.4644522144522
12,2010,266613.0,2177999.0,444112.0,502350.0,100157.0,135181.0,1821.0,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
13,2010,2098401.0,28253620.0,3809939.0,15747574.0,961079.0,1944264.0,78260.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
14,2010,1026053.0,14023240.0,1477561.0,5202838.0,492877.0,929416.0,11652.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
15,2010,491255.0,5744872.0,728361.0,2798622.0,226336.0,811476.0,27211.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
16,2010,471406.0,5454128.0,673692.0,1919437.0,219287.0,1182167.0,17318.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
17,2010,679901.0,6881951.0,1059915.0,2159793.0,416036.0,747498.0,24260.0,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
18,2010,663802.0,8091029.0,1549575.0,3193411.0,402190.0,788979.0,29657.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
19,2010,187634.0,2721365.0,320917.0,1316535.0,106653.0,157510.0,4247.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
20,2010,848252.0,13327770.0,1004498.0,6778547.0,481151.0,1107922.0,29377.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
21,2010,929569.0,14919763.0,1092892.0,8083882.0,442057.0,807802.0,27747.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
22,2010,1510716.0,19393461.0,2383817.0,7315227.0,879325.0,1201729.0,28187.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
23,2010,799615.0,10383935.0,1245368.0,3160080.0,795088.0,949938.0,14405.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
24,2010,491651.0,4466377.0,945973.0,1411315.0,273024.0,421984.0,3447.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
25,2010,897348.0,9587703.0,1430854.0,4685077.0,549680.0,926566.0,28495.0,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
26,2010,141693.0,1623971.0,256049.0,622991.0,68814.0,110195.0,1351.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
27,2010,294948.0,3720560.0,465728.0,2069836.0,152158.0,371348.0,12656.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
28,2010,423859.0,4262471.0,358496.0,1562084.0,142848.0,381094.0,4444.0,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
29,2010,196648.0,2906573.0,185175.0,1660400.0,76110.0,131261.0,3097.0,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
30,2010,1369553.0,26676217.0,2386865.0,15229841.0,962529.0,1154089.0,53564.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
31,2010,331436.0,3638606.0,753816.0,576947.0,135042.0,634137.0,7980.0,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
32,2010,2697357.0,55453300.0,3694050.0,28647823.0,1433218.0,6125749.0,51649.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
33,2010,1444409.0,16621268.0,1927843.0,7242123.0,705012.0,1192652.0,23510.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
34,2010,94997.0,1308214.0,277985.0,477613.0,80790.0,142873.0,1529.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
35,2010,1669748.0,23247907.0,2310440.0,10949735.0,923709.0,2451038.0,30047.0,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
36,2010,653592.0,5778507.0,768319.0,2352002.0,624330.0,471937.0,40688.0,233.72727272727272,273.0,216.75,261.09090909090907,984.5681818181818
37,2010,560239.0,6219779.0,813110.0,2459055.0,219391.0,573818.0,9392.0,235.6,281.3636363636364,217.36363636363637,265.6363636363636,999.9636363636364
38,2010,1682887.0,27883991.0,2977089.0,15475955.0,1183764.0,2208448.0,16294.0,240.8,282.0,223.08333333333334,267.8,1013.6833333333334
39,2010,141023.0,2207123.0,247217.0,1223381.0,89242.0,40673.0,2054.0,234.0909090909091,274.4166666666667,220.15384615384616,262.8181818181818,991.4796037296037
40,2010,715590.0,7755419.0,1058473.0,3319407.0,389554.0,1203253.0,24188.0,232.8181818181818,275.8181818181818,213.07692307692307,258.3636363636364,980.0769230769231
41,2010,123555.0,1292742.0,250554.0,643587.0,57639.0,146273.0,1974.0,240.77777777777777,287.44444444444446,221.22222222222223,268.1111111111111,1017.5555555555554
42,2010,971414.0,8405025.0,1094293.0,3476558.0,467568.0,627390.0,28787.0,231.54545454545453,272.54545454545456,215.53846153846155,260.72727272727275,980.3566433566434
43,2010,4728815.0,50559500.0,7984614.0,23675321.0,2401640.0,8055742.0,249122.0,238.36363636363637,279.25,216.3846153846154,260.27272727272725,994.270979020979
44,2010,538676.0,4250259.0,570301.0,1508069.0,308107.0,786272.0,10376.0,238.0909090909091,281.6363636363636,221.07692307692307,265.6363636363636,1006.4405594405595
45,2010,87750.0,1749898.0,173528.0,249842.0,47578.0,65751.0,10678.0,243.0,289.2,227.0,272.0,1031.2
46,2010,1244673.0,14937195.0,1532041.0,7915444.0,565527.0,1127484.0,30821.0,240.9090909090909,282.4166666666667,224.23076923076923,266.90909090909093,1014.4656177156178
47,2010,1034735.0,11919090.0,1400984.0,3586676.0,503236.0,1516372.0,12056.0,242.33333333333334,286.6666666666667,221.58333333333334,267.09090909090907,1017.6742424242425
48,2010,281828.0,3176874.0,513794.0,985335.0,204402.0,191662.0,14660.0,231.1818181818182,268.6666666666667,215.6153846153846,258.09090909090907,973.5547785547785
49,2010,864898.0,11289720.0,1115342.0,5222459.0,485711.0,617744.0,50200.0,241.0,285.3636363636364,221.66666666666666,266.8,1014.830303030303
50,2010,87379.0,1718605.0,123942.0,713747.0,49289.0,340678.0,582.0,241.45454545454547,283.3333333333333,223.69230769230768,267.3636363636364,1015.8438228438227
0,2011,746933.0,7376725.0,1077070.0,2334041.0,559140.0,564183.0,8282.0,231.0,269.0,220.0,258.0,978.0
1,2011,131704.0,2357828.0,420152.0,521513.0,81031.0,180137.0,2755.0,236.0,283.0,208.0,261.0,988.0
2,2011,946571.0,8429186.0,1245814.0,4128871.0,350633.0,741124.0,8860.0,235.0,279.0,212.0,260.0,986.0
3,2011,475551.0,5176362.0,827026.0,648112.0,676591.0,605857.0,14466.0,238.0,279.0,217.0,259.0,993.0
4,2011,6202604.0,70953331.0,9990221.0,23210398.0,3486160.0,6523770.0,73630.0,234.0,273.0,211.0,255.0,973.0
5,2011,834832.0,8747471.0,969288.0,4284260.0,338267.0,827354.0,31091.0,244.0,292.0,223.0,271.0,1030.0
6,2011,530132.0,9783168.0,796156.0,5801511.0,333756.0,516116.0,16022.0,242.0,287.0,227.0,275.0,1031.0
7,2011,119878.0,1759170.0,192182.0,556962.0,89576.0,182497.0,1402.0,240.0,283.0,225.0,266.0,1014.0
8,2011,44199.0,1283071.0,155505.0,1127566.0,56132.0,326332.0,10831.0,222.0,260.0,201.0,242.0,925.0
9,2011,2636404.0,26453693.0,4710376.0,12674198.0,1637138.0,2217069.0,54938.0,240.0,278.0,225.0,262.0,1005.0
10,2011,1666039.0,18030043.0,2267161.0,8270393.0,874605.0,1368395.0,45353.0,238.0,278.0,221.0,262.0,999.0
11,2011,179601.0,2499513.0,347363.0,63280.0,133810.0,85476.0,1492.0,239.0,278.0,214.0,257.0,988.0
12,2011,265713.0,2089982.0,292602.0,477227.0,98963.0,83524.0,1338.0,240.0,287.0,221.0,268.0,1016.0
13,2011,2072114.0,29507584.0,2894897.0,16582005.0,922651.0,1884866.0,80723.0,239.0,283.0,219.0,266.0,1007.0
14,2011,1023220.0,12125155.0,1024389.0,3760382.0,500684.0,843671.0,9540.0,244.0,285.0,221.0,265.0,1015.0
15,2011,493493.0,6098470.0,596688.0,2964028.0,230237.0,861361.0,26930.0,243.0,285.0,221.0,265.0,1014.0
16,2011,482692.0,5538869.0,612100.0,1981594.0,220493.0,851777.0,18110.0,246.0,290.0,224.0,267.0,1027.0
17,2011,672958.0,7104589.0,1164688.0,2235751.0,426989.0,733357.0,28107.0,241.0,282.0,225.0,269.0,1017.0
18,2011,665109.0,8022917.0,1497262.0,3256334.0,406798.0,809639.0,29422.0,231.0,273.0,210.0,255.0,969.0
19,2011,186835.0,2654366.0,289290.0,1321795.0,145034.0,164850.0,5048.0,244.0,289.0,222.0,270.0,1025.0
20,2011,851971.0,13443940.0,1255964.0,6679637.0,482356.0,989839.0,28850.0,247.0,288.0,231.0,271.0,1037.0
21,2011,924903.0,15396681.0,1197383.0,8416058.0,445972.0,817228.0,28116.0,253.0,299.0,237.0,275.0,1064.0
22,2011,1455966.0,19374026.0,2525528.0,7002990.0,862583.0,1273466.0,37020.0,236.0,280.0,219.0,265.0,1000.0
23,2011,798891.0,10912368.0,842906.0,3779550.0,805204.0,1016875.0,14568.0,249.0,295.0,222.0,270.0,1036.0
24,2011,490526.0,4516742.0,1006465.0,1438810.0,274243.0,368906.0,3842.0,230.0,269.0,209.0,254.0,962.0
25,2011,896702.0,9915356.0,1344755.0,4742205.0,531640.0,849819.0,29931.0,240.0,282.0,220.0,267.0,1009.0
26,2011,141529.0,1631810.0,264517.0,653651.0,72488.0,103728.0,1475.0,244.0,293.0,225.0,273.0,1035.0
27,2011,297659.0,3879388.0,571969.0,2154342.0,171112.0,349683.0,12907.0,240.0,283.0,223.0,268.0,1014.0
28,2011,429610.0,4146577.0,447002.0,1339904.0,149940.0,323746.0,4408.0,237.0,278.0,213.0,258.0,986.0
29,2011,189275.0,2947007.0,184768.0,1701228.0,77384.0,206241.0,3228.0,252.0,292.0,230.0,272.0,1046.0
30,2011,1399409.0,26242376.0,1283994.0,15626956.0,909456.0,917304.0,36581.0,248.0,294.0,231.0,275.0,1048.0
31,2011,331373.0,3591330.0,636436.0,599684.0,140296.0,616478.0,7652.0,233.0,274.0,208.0,256.0,971.0
32,2011,2677412.0,57753776.0,5118477.0,29447297.0,1416793.0,4653802.0,49569.0,238.0,280.0,222.0,266.0,1006.0
33,2011,1448117.0,14409515.0,2046954.0,4873991.0,696313.0,980517.0,33603.0,245.0,286.0,221.0,263.0,1015.0
34,2011,96255.0,1309044.0,186844.0,491770.0,86352.0,124967.0,1706.0,245.0,292.0,226.0,269.0,1032.0
35,2011,1655534.0,23488657.0,2533882.0,11120540.0,935953.0,2494681.0,29015.0,244.0,289.0,224.0,268.0,1025.0
36,2011,658163.0,5835133.0,968529.0,2125546.0,367172.0,510428.0,42145.0,237.0,279.0,215.0,260.0,991.0
37,2011,559631.0,6112484.0,848637.0,2471085.0,224903.0,461979.0,7262.0,237.0,283.0,216.0,264.0,1000.0
38,2011,1670854.0,28492510.0,3371827.0,15859449.0,1207139.0,2189151.0,12887.0,246.0,286.0,227.0,268.0,1027.0
39,2011,139157.0,2212352.0,234111.0,1209528.0,93820.0,43726.0,1979.0,242.0,283.0,222.0,265.0,1012.0
40,2011,713511.0,7772777.0,1041572.0,3392490.0,388361.0,1016126.0,23551.0,237.0,281.0,215.0,260.0,993.0
41,2011,125613.0,1297661.0,262395.0,660618.0,59757.0,199636.0,2996.0,241.0,291.0,220.0,269.0,1021.0
42,2011,986382.0,8679893.0,1272825.0,3451592.0,479721.0,661195.0,27982.0,233.0,274.0,215.0,259.0,981.0
43,2011,4800196.0,51023159.0,7818075.0,23581826.0,2474232.0,6556210.0,249524.0,241.0,290.0,218.0,261.0,1010.0
44,2011,545395.0,4141253.0,500782.0,1582359.0,315664.0,592949.0,11972.0,243.0,283.0,220.0,267.0,1013.0
45,2011,86982.0,1686499.0,106823.0,250504.0,53418.0,63655.0,5559.0,247.0,294.0,227.0,274.0,1042.0
46,2011,1250852.0,14655345.0,1427301.0,7876867.0,579290.0,1075067.0,31805.0,245.0,289.0,226.0,267.0,1027.0
47,2011,1042979.0,11905941.0,1367629.0,3779807.0,514227.0,1467334.0,12268.0,243.0,288.0,221.0,268.0,1020.0
48,2011,282130.0,3475642.0,510256.0,1037660.0,211866.0,269242.0,15280.0,235.0,273.0,214.0,256.0,978.0
49,2011,864251.0,11664303.0,1002909.0,5434440.0,479352.0,541918.0,54438.0,245.0,289.0,221.0,267.0,1022.0
50,2011,88165.0,1650621.0,154955.0,616687.0,52046.0,234408.0,518.0,244.0,288.0,224.0,270.0,1026.0
0,2012,744621.0,7136949.0,789954.0,2398344.0,558658.0,580949.0,9032.0,226.0909090909091,264.1666666666667,212.6153846153846,255.0,957.8729603729604
1,2012,130771.0,2383402.0,352005.0,523484.0,82607.0,145219.0,3131.0,234.77777777777777,280.0,209.88888888888889,258.3333333333333,983.0
2,2012,942738.0,7934798.0,1050228.0,4039035.0,360929.0,699033.0,9304.0,230.9090909090909,274.6666666666667,210.23076923076923,258.6363636363636,974.4428904428904
3,2012,475671.0,5169926.0,666267.0,680487.0,277927.0,612420.0,14290.0,231.54545454545453,269.75,214.69230769230768,258.8181818181818,974.8059440559439
4,2012,6203034.0,69016392.0,8793325.0,23809794.0,3488344.0,6736656.0,74360.0,227.9090909090909,269.1666666666667,208.23076923076923,255.0,960.3065268065268
5,2012,843120.0,8616009.0,705634.0,4207948.0,353940.0,697434.0,30375.0,239.4,283.1818181818182,222.66666666666666,267.6,1012.8484848484849
6,2012,522451.0,10070907.0,509564.0,5825867.0,345177.0,637389.0,16393.0,239.9090909090909,282.25,227.0,270.1818181818182,1019.340909090909
7,2012,118624.0,1855867.0,183793.0,582014.0,105134.0,149584.0,1291.0,237.2,277.1818181818182,220.3846153846154,263.6363636363636,998.4027972027972
8,2012,44618.0,1331006.0,137742.0,1193264.0,44780.0,283890.0,11428.0,216.54545454545453,251.16666666666666,197.0,242.8181818181818,907.530303030303
9,2012,2658559.0,24139266.0,3068321.0,12368628.0,1622628.0,1837264.0,55124.0,238.8,273.45454545454544,219.3846153846154,261.27272727272725,992.9118881118881
10,2012,1669156.0,17559894.0,1862297.0,8242450.0,917885.0,1566020.0,45252.0,232.54545454545453,272.8333333333333,216.23076923076923,260.54545454545456,982.1550116550115
11,2012,182706.0,2535038.0,318728.0,55056.0,143188.0,124096.0,1509.0,232.1818181818182,269.5833333333333,210.15384615384616,254.54545454545453,966.4644522144522
12,2012,267556.0,1981482.0,266087.0,476406.0,102831.0,69239.0,2683.0,237.0,281.8333333333333,221.0,266.7,1006.5333333333333
13,2012,2071481.0,29900021.0,2430413.0,17327471.0,956171.0,2032447.0,81475.0,235.4,278.90909090909093,218.66666666666666,265.55555555555554,998.5313131313131
14,2012,1006627.0,12395432.0,1096902.0,3835936.0,521782.0,894450.0,9114.0,241.1818181818182,282.25,222.25,265.9,1011.5818181818182
15,2012,495870.0,6262807.0,512246.0,3069526.0,242935.0,900591.0,27729.0,240.0909090909091,283.8181818181818,222.53846153846155,266.55555555555554,1013.003108003108
16,2012,485591.0,5613619.0,410051.0,2030363.0,235158.0,662722.0,18475.0,242.6,286.1,222.0,266.8181818181818,1017.5181818181818
17,2012,681827.0,7192430.0,983232.0,2288227.0,448906.0,764062.0,26753.0,233.63636363636363,274.3333333333333,220.84615384615384,265.54545454545456,994.3613053613053
18,2012,665478.0,8477993.0,1527734.0,3361713.0,433580.0,777379.0,29426.0,226.63636363636363,265.5,207.23076923076923,254.63636363636363,954.0034965034964
19,2012,187247.0,2611056.0,239982.0,1358748.0,108121.0,131394.0,4890.0,240.0,284.0,224.3846153846154,268.90909090909093,1017.2937062937062
20,2012,853778.0,13752912.0,859635.0,6912736.0,336683.0,1139120.0,29671.0,236.8181818181818,278.9166666666667,220.84615384615384,265.72727272727275,1002.3082750582751
21,2012,922683.0,15763456.0,979175.0,8583336.0,467588.0,1159931.0,28245.0,246.0,292.3636363636364,231.23076923076923,273.72727272727275,1043.3216783216783
22,2012,1421312.0,18622316.0,1866406.0,6959102.0,862829.0,1200582.0,36769.0,234.36363636363637,276.1666666666667,217.83333333333334,263.5,991.8636363636364
23,2012,799736.0,10681609.0,740098.0,3299071.0,826218.0,1034162.0,14695.0,245.0,290.0,222.92307692307693,268.3,1026.2230769230769
24,2012,490619.0,4477828.0,795110.0,1486998.0,281636.0,329375.0,4026.0,226.27272727272728,264.45454545454544,207.76923076923077,253.0909090909091,951.5874125874126
25,2012,893221.0,10022622.0,994192.0,4913106.0,553027.0,891474.0,29684.0,236.0909090909091,279.27272727272725,220.53846153846155,265.6363636363636,1001.5384615384615
26,2012,142237.0,1628318.0,214164.0,653125.0,73808.0,117001.0,1321.0,240.4,286.8181818181818,224.0,269.8181818181818,1021.0363636363636
27,2012,300941.0,3764056.0,366016.0,2231666.0,165408.0,374671.0,13831.0,238.0,282.9166666666667,222.5,267.6,1011.0166666666668
28,2012,428526.0,4053945.0,403548.0,1249362.0,159943.0,321145.0,4599.0,232.0,272.8,211.36363636363637,256.09090909090907,972.2545454545455
29,2012,190778.0,2963221.0,187243.0,1746653.0,78190.0,160056.0,3260.0,246.3,287.6363636363636,228.08333333333334,271.77777777777777,1033.7974747474748
30,2012,1330300.0,27574528.0,1371038.0,15801549.0,943029.0,940577.0,35128.0,244.0,286.90909090909093,227.1818181818182,271.8888888888889,1029.9797979797981
31,2012,328690.0,3478709.0,491732.0,605995.0,142740.0,615427.0,7509.0,226.27272727272728,266.25,207.3846153846154,253.9090909090909,953.8164335664335
32,2012,2644029.0,58981073.0,3769627.0,31897154.0,1490478.0,4094920.0,48712.0,235.36363636363637,277.0833333333333,220.6153846153846,264.3636363636364,997.4259906759908
33,2012,1462172.0,12788659.0,1831015.0,3309542.0,716796.0,728580.0,30329.0,238.9090909090909,277.8333333333333,219.23076923076923,261.90909090909093,997.8822843822845
34,2012,97555.0,1345371.0,160050.0,527066.0,93834.0,160904.0,1848.0,241.1818181818182,287.5,224.33333333333334,267.7,1020.7151515151515
35,2012,1630865.0,22799205.0,2007733.0,11455195.0,924456.0,2416140.0,27558.0,239.45454545454547,282.25,223.1818181818182,267.7,1012.5863636363638
36,2012,664200.0,5824963.0,773014.0,2182878.0,385999.0,496119.0,42154.0,233.72727272727272,273.0,216.75,261.09090909090907,984.5681818181818
37,2012,566525.0,6124872.0,550894.0,2535926.0,228474.0,448562.0,23850.0,235.6,281.3636363636364,217.36363636363637,265.6363636363636,999.9636363636364
38,2012,1644759.0,27881568.0,2145208.0,16174860.0,1170594.0,1735626.0,10109.0,240.8,282.0,223.08333333333334,267.8,1013.6833333333334
39,2012,137400.0,2208278.0,204682.0,1224596.0,95213.0,33633.0,2068.0,234.0909090909091,274.4166666666667,220.15384615384616,262.8181818181818,991.4796037296037
40,2012,715744.0,7889771.0,848254.0,3454779.0,408649.0,869025.0,23786.0,232.8181818181818,275.8181818181818,213.07692307692307,258.3636363636364,980.0769230769231
41,2012,127726.0,1298723.0,212615.0,691054.0,63166.0,172398.0,3117.0,240.77777777777777,287.44444444444446,221.22222222222223,268.1111111111111,1017.5555555555554
42,2012,998638.0,8983224.0,1257953.0,3707325.0,514174.0,671532.0,27096.0,231.54545454545453,272.54545454545456,215.53846153846155,260.72727272727275,980.3566433566434
43,2012,4844744.0,49979753.0,6140296.0,24037529.0,2497013.0,5538370.0,250911.0,238.36363636363637,279.25,216.3846153846154,260.27272727272725,994.270979020979
44,2012,553873.0,4217360.0,426702.0,1632609.0,334499.0,666528.0,12329.0,238.0909090909091,281.6363636363636,221.07692307692307,265.6363636363636,1006.4405594405595
45,2012,87968.0,1754161.0,124451.0,257390.0,54031.0,45788.0,5705.0,243.0,289.2,227.0,272.0,1031.2
46,2012,1257332.0,14940479.0,1365551.0,8010424.0,611769.0,1078796.0,32852.0,240.9090909090909,282.4166666666667,224.23076923076923,266.90909090909093,1014.4656177156178
47,2012,1044856.0,11955582.0,1057045.0,3897427.0,524816.0,1552074.0,12466.0,242.33333333333334,286.6666666666667,221.58333333333334,267.09090909090907,1017.6742424242425
48,2012,282088.0,3970941.0,432223.0,1524701.0,220973.0,245082.0,15781.0,231.1818181818182,268.6666666666667,215.6153846153846,258.09090909090907,973.5547785547785
49,2012,863314.0,11139967.0,907311.0,5446300.0,491104.0,449246.0,55008.0,241.0,285.3636363636364,221.66666666666666,266.8,1014.830303030303
50,2012,89994.0,1664983.0,144728.0,668359.0,53299.0,213245.0,540.0,241.45454545454547,283.3333333333333,223.69230769230768,267.3636363636364,1015.8438228438227
0,2013,744548.0,7197439.0,811739.0,2487353.0,576737.0,643522.0,9415.0,233.0,269.0,219.0,257.0,978.0
1,2013,131091.0,2545117.0,320938.0,516730.0,87165.0,248505.0,3247.0,236.0,282.0,209.0,261.0,988.0
2,2013,941726.0,8164324.0,1178356.0,4051803.0,368750.0,558466.0,8791.0,240.0,280.0,213.0,260.0,993.0
3,2013,477716.0,5067546.0,572096.0,648405.0,281692.0,533975.0,14984.0,240.0,278.0,219.0,262.0,999.0
4,2013,6208733.0,68868516.0,7836263.0,25891045.0,3461759.0,6160059.0,75951.0,234.0,276.0,213.0,262.0,985.0
5,2013,851063.0,8826868.0,696266.0,4436773.0,365228.0,758041.0,31741.0,247.0,290.0,227.0,271.0,1035.0
6,2013,517812.0,10319361.0,434543.0,6014374.0,359881.0,487318.0,16922.0,243.0,285.0,230.0,274.0,1032.0
7,2013,118685.0,1930466.0,151096.0,655258.0,97722.0,157935.0,1413.0,243.0,282.0,226.0,266.0,1017.0
8,2013,44179.0,1300036.0,129874.0,1170162.0,39825.0,375676.0,11867.0,229.0,265.0,206.0,248.0,948.0
9,2013,2680074.0,24681548.0,3027018.0,12198968.0,1689414.0,1411455.0,56470.0,242.0,281.0,227.0,266.0,1016.0
10,2013,1682620.0,17459504.0,1805878.0,8072841.0,932291.0,1632844.0,45427.0,240.0,279.0,222.0,265.0,1006.0
11,2013,184760.0,2331770.0,310778.0,58069.0,144746.0,146656.0,1577.0,243.0,281.0,215.0,260.0,999.0
12,2013,272070.0,2015534.0,237912.0,499467.0,107264.0,62882.0,4081.0,241.0,286.0,219.0,270.0,1016.0
13,2013,2069823.0,30057886.0,2311235.0,17364111.0,986182.0,1942608.0,80953.0,239.0,285.0,219.0,267.0,1010.0
14,2013,1002772.0,12236713.0,980013.0,3753249.0,527250.0,862576.0,14586.0,249.0,288.0,225.0,267.0,1029.0
15,2013,499489.0,6281345.0,459132.0,2703800.0,254025.0,783793.0,28075.0,246.0,285.0,224.0,269.0,1024.0
16,2013,488590.0,5667223.0,420820.0,2052565.0,243032.0,616590.0,18746.0,246.0,290.0,223.0,267.0,1026.0
17,2013,685009.0,7216175.0,867735.0,2387618.0,457079.0,729064.0,27142.0,241.0,281.0,224.0,270.0,1016.0
18,2013,671156.0,8121179.0,1229248.0,3521532.0,436167.0,644212.0,29319.0,231.0,273.0,210.0,257.0,971.0
19,2013,184682.0,2650346.0,196466.0,1424714.0,116847.0,70345.0,5004.0,246.0,289.0,225.0,269.0,1029.0
20,2013,859252.0,13814727.0,828432.0,6892643.0,357919.0,955586.0,29811.0,245.0,287.0,232.0,274.0,1038.0
21,2013,920968.0,16114783.0,818054.0,8868195.0,467050.0,1283156.0,28189.0,253.0,301.0,232.0,277.0,1063.0
22,2013,1381167.0,18270327.0,1636324.0,6751642.0,848456.0,962506.0,40660.0,237.0,280.0,217.0,266.0,1000.0
23,2013,802454.0,10848720.0,646542.0,3409738.0,850969.0,1016760.0,14556.0,253.0,295.0,227.0,271.0,1046.0
24,2013,492847.0,4444064.0,707522.0,1523041.0,284089.0,285801.0,4329.0,231.0,271.0,209.0,253.0,964.0
25,2013,897224.0,10103589.0,894168.0,4973857.0,566933.0,833040.0,30339.0,240.0,283.0,222.0,267.0,1012.0
26,2013,142797.0,1671053.0,210593.0,672131.0,74629.0,111496.0,1440.0,244.0,289.0,223.0,272.0,1028.0
27,2013,303242.0,3870164.0,366241.0,2286617.0,168033.0,298231.0,14457.0,243.0,285.0,223.0,269.0,1020.0
28,2013,431776.0,4131800.0,392009.0,1183319.0,166814.0,222161.0,4707.0,236.0,278.0,214.0,262.0,990.0
29,2013,187703.0,2976317.0,163890.0,1792338.0,76488.0,72588.0,3464.0,253.0,296.0,232.0,274.0,1055.0
30,2013,1338657.0,28070096.0,1145079.0,15938885.0,1218744.0,933676.0,36024.0,247.0,296.0,229.0,276.0,1048.0
31,2013,327209.0,3518621.0,519318.0,597419.0,145330.0,514077.0,7865.0,233.0,273.0,206.0,256.0,968.0
32,2013,2629805.0,59623918.0,3335657.0,32655563.0,1462376.0,3982327.0,48968.0,240.0,282.0,224.0,266.0,1012.0
33,2013,1468228.0,12729402.0,1579889.0,3257536.0,744037.0,653058.0,30978.0,245.0,286.0,222.0,265.0,1018.0
34,2013,101025.0,1405349.0,145905.0,574096.0,94995.0,224615.0,2054.0,246.0,291.0,224.0,268.0,1029.0
35,2013,1613718.0,22536516.0,1721213.0,11824787.0,916885.0,1998557.0,28477.0,246.0,290.0,224.0,269.0,1029.0
